"","Year","Host City","Rank","Time","Lane","Athlete","Nation","Reaction","Notes","Heat","Etc.","Host Country","Var.8","Var.6","Time..a.","Time..hand."
"2435",1932,"Los Angeles","6",11.1,NA,"Harold Wright","Canada",NA,"","Semi Final",NA,"United States",NA,NA,NA,NA
"2436",1932,"Los Angeles","Gold",10.38,NA,"Eddie Tolan","United States",NA,"=WR","Final",NA,"United States",NA,NA,NA,NA
"2437",1932,"Los Angeles","Silver",10.38,NA,"Ralph Metcalfe","United States",NA,"=WR","Final",NA,"United States",NA,NA,NA,NA
"2438",1932,"Los Angeles","Bronze",10.5,NA,"Arthur Jonath","Germany",NA,"","Final",NA,"United States",NA,NA,NA,NA
"2439",1932,"Los Angeles","4",10.53,NA,"George Simpson","United States",NA,"","Final",NA,"United States",NA,NA,NA,NA
"2440",1932,"Los Angeles","5",10.6,NA,"Danie Joubert","South Africa",NA,"","Final",NA,"United States",NA,NA,NA,NA
"2441",1932,"Los Angeles","6",10.79,NA,"Takayoshi Yoshioka","Japan",NA,"","Final",NA,"United States",NA,NA,NA,NA
"2442",1928,"Amsterdam","1",11,NA,"John Fitzpatrick","Canada",NA,"Q","1",NA,"Netherlands",NA,NA,NA,NA
"2443",1928,"Amsterdam","2",11,NA,"Richard Corts","Germany",NA,"Q","1",NA,"Netherlands",NA,NA,NA,NA
"2444",1928,"Amsterdam","3",11.2,NA,"Willy Dujardin","Belgium",NA,"","1",NA,"Netherlands",NA,NA,NA,NA
"2445",1928,"Amsterdam","4",11.4,NA,"Wilhelm Hennings","Netherlands",NA,"","1",NA,"Netherlands",NA,NA,NA,NA
"2446",1928,"Amsterdam","5",11.4,NA,"Angelos Lambrou","Greece",NA,"","1",NA,"Netherlands",NA,NA,NA,NA
"2447",1928,"Amsterdam","1",11.2,NA,"Sydney Atkinson","South Africa",NA,"Q","2",NA,"Netherlands",NA,NA,NA,NA
"2448",1928,"Amsterdam","2",11.3,NA,"André Mourlon","France",NA,"Q","2",NA,"Netherlands",NA,NA,NA,NA
"2449",1928,"Amsterdam","1",11,NA,"Frank Wykoff","United States",NA,"Q","3",NA,"Netherlands",NA,NA,NA,NA
"2450",1928,"Amsterdam","1",10.8,NA,"Ferenc Gerő","Hungary",NA,"Q","4",NA,"Netherlands",NA,NA,NA,NA
"2451",1928,"Amsterdam","3",11.4,NA,"Willy Weibel","Switzerland",NA,"","4",NA,"Netherlands",NA,NA,NA,NA
"2452",1928,"Amsterdam","4",11.4,NA,"Diego Ordóñez","Spain",NA,"","4",NA,"Netherlands",NA,NA,NA,NA
"2453",1928,"Amsterdam","1",10.8,NA,"Jack London","Great Britain",NA,"Q","5",NA,"Netherlands",NA,NA,NA,NA
"2454",1928,"Amsterdam","1",11,NA,"Juan Bautista Pina","Argentina",NA,"Q","6",NA,"Netherlands",NA,NA,NA,NA
"2455",1928,"Amsterdam","1",11,NA,"Wilfred Legg","South Africa",NA,"Q","7",NA,"Netherlands",NA,NA,NA,NA
"2456",1928,"Amsterdam","2",11,NA,"Cyril Gill","Great Britain",NA,"Q","7",NA,"Netherlands",NA,NA,NA,NA
"2457",1928,"Amsterdam","1",11,NA,"Hubert Houben","Germany",NA,"Q","8",NA,"Netherlands",NA,NA,NA,NA
"2458",1928,"Amsterdam","2",11,NA,"Johannes Viljoen","South Africa",NA,"Q","8",NA,"Netherlands",NA,NA,NA,NA
"2459",1928,"Amsterdam","3",11.3,NA,"Karel Kněnický","Czechoslovakia",NA,"","8",NA,"Netherlands",NA,NA,NA,NA
"2460",1928,"Amsterdam","4",11.4,NA,"Dolf Benz","Netherlands",NA,"","8",NA,"Netherlands",NA,NA,NA,NA
"2461",1928,"Amsterdam","1",10.8,NA,"Georg Lammers","Germany",NA,"Q","9",NA,"Netherlands",NA,NA,NA,NA
"2462",1928,"Amsterdam","1",11,NA,"Walter Rangeley","Great Britain",NA,"Q","10",NA,"Netherlands",NA,NA,NA,NA
"2463",1928,"Amsterdam","2",11.1,NA,"Rinus van den Berge","Netherlands",NA,"Q","10",NA,"Netherlands",NA,NA,NA,NA
"2464",1928,"Amsterdam","1",11,NA,"István Raggambi","Hungary",NA,"Q","11",NA,"Netherlands",NA,NA,NA,NA
"2465",1928,"Amsterdam","2",11.1,NA,"Jimmy Carlton","Australia",NA,"Q","11",NA,"Netherlands",NA,NA,NA,NA
"2466",1928,"Amsterdam","1",11,NA,"Percy Williams","Canada",NA,"Q","12",NA,"Netherlands",NA,NA,NA,NA
"2467",1928,"Amsterdam","1",11,NA,"José Barrientos","Cuba",NA,"Q","13",NA,"Netherlands",NA,NA,NA,NA
"2468",1928,"Amsterdam","1",11,NA,"Claude Bracey","United States",NA,"Q","14",NA,"Netherlands",NA,NA,NA,NA
"2469",1928,"Amsterdam","2",11.1,NA,"Gilbert Auvergne","France",NA,"Q","14",NA,"Netherlands",NA,NA,NA,NA
"2470",1928,"Amsterdam","3",11.2,NA,"Hermann Geißler","Austria",NA,"","14",NA,"Netherlands",NA,NA,NA,NA
"2471",1928,"Amsterdam","4",11.3,NA,"Risto Mattila","Finland",NA,"","14",NA,"Netherlands",NA,NA,NA,NA
"2472",1928,"Amsterdam","5",11.5,NA,"Emmanuel Goldsmith","Switzerland",NA,"","14",NA,"Netherlands",NA,NA,NA,NA
"2473",1928,"Amsterdam","6",12.2,NA,"George Schmit","Luxembourg",NA,"","14",NA,"Netherlands",NA,NA,NA,NA
"2474",1928,"Amsterdam","1",11,NA,"Henry Russell","United States",NA,"Q","15",NA,"Netherlands",NA,NA,NA,NA
"2475",1928,"Amsterdam","1",10.8,NA,"Bob McAllister","United States",NA,"Q","16",NA,"Netherlands",NA,NA,NA,NA
"2476",1928,"Amsterdam","1",10.8,NA,"Wilfred Legg","South Africa",NA,"Q","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2477",1928,"Amsterdam","1",10.8,NA,"Robert McAllister","United States",NA,"Q","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2478",1928,"Amsterdam","2",11,NA,"Richard Corts","Germany",NA,"Q","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2479",1928,"Amsterdam","1",10.8,NA,"Henry Russell","United States",NA,"Q","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2480",1928,"Amsterdam","1",10.6,NA,"Percy Williams","Canada",NA,"Q, =OR","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2481",1928,"Amsterdam","2",10.8,NA,"Jack London","Great Britain",NA,"Q","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2482",1928,"Amsterdam","1",10.8,NA,"Frank Wykoff","United States",NA,"Q","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2483",1928,"Amsterdam","5",11,NA,"Jimmy Carlton","Australia",NA,"","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2484",1928,"Amsterdam","1",10.8,NA,"Claude Bracey","United States",NA,"Q","Quarter Final",NA,"Netherlands",NA,NA,NA,NA
"2485",1928,"Amsterdam","1",10.6,NA,"Robert McAllister","United States",NA,"Q, =OR","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2486",1928,"Amsterdam","2",10.6,NA,"Percy Williams","Canada",NA,"Q, =OR","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2487",1928,"Amsterdam","3",10.6,NA,"Wilfred Legg","South Africa",NA,"Q. =OR","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2488",1928,"Amsterdam","4",10.7,NA,"Hubert Houben","Germany",NA,"","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2489",1928,"Amsterdam","5",10.8,NA,"Claude Bracey","United States",NA,"","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2490",1928,"Amsterdam","6",11,NA,"Juan Bautista Pina","Argentina",NA,"","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2491",1928,"Amsterdam","1",10.6,NA,"Jack London","Great Britain",NA,"Q, =OR","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2492",1928,"Amsterdam","2",10.7,NA,"Georg Lammers","Germany",NA,"Q","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2493",1928,"Amsterdam","3",10.7,NA,"Frank Wykoff","United States",NA,"Q","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2494",1928,"Amsterdam","4",10.8,NA,"Henry Russell","United States",NA,"","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2495",1928,"Amsterdam","5",10.8,NA,"Richard Corts","Germany",NA,"","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2496",1928,"Amsterdam","6",10.9,NA,"John Fitzpatrick","Canada",NA,"","Semi Final",NA,"Netherlands",NA,NA,NA,NA
"2497",1928,"Amsterdam","Gold",10.8,NA,"Percy Williams","Canada",NA,NA,"Final",NA,"Netherlands",NA,NA,NA,NA
"2498",1928,"Amsterdam","Silver",10.9,NA,"Jack London","Great Britain",NA,NA,"Final",NA,"Netherlands",NA,NA,NA,NA
"2499",1928,"Amsterdam","Bronze",10.9,NA,"Georg Lammers","Germany",NA,NA,"Final",NA,"Netherlands",NA,NA,NA,NA
"2500",1928,"Amsterdam","4",11,NA,"Frank Wykoff","United States",NA,NA,"Final",NA,"Netherlands",NA,NA,NA,NA
"2501",1928,"Amsterdam","5",11,NA,"Wilfred Legg","South Africa",NA,NA,"Final",NA,"Netherlands",NA,NA,NA,NA
"2502",1928,"Amsterdam","6",11,NA,"Robert McAllister","United States",NA,NA,"Final",NA,"Netherlands",NA,NA,NA,NA
"2503",1924,"Paris","1",10.8,NA,"Loren Murchison","United States",NA,"Q","1",NA,"France",NA,NA,NA,NA
"2504",1924,"Paris","2",10.9,NA,"Arthur Porritt","New Zealand",NA,"Q","1",NA,"France",NA,NA,NA,NA
"2505",1924,"Paris","1",11,NA,"Cyril Coaffee","Canada",NA,"Q","2",NA,"France",NA,NA,NA,NA
"2506",1924,"Paris","2",11.2,NA,"Ernesto Bonacina","Italy",NA,"Q","2",NA,"France",NA,NA,NA,NA
"2507",1924,"Paris","5",11.6,NA,"Alois Linka","Czechoslovakia",NA,"","2",NA,"France",NA,NA,NA,NA
"2508",1924,"Paris","1",11.2,NA,"Charles Paddock","United States",NA,"Q","3",NA,"France",NA,NA,NA,NA
"2509",1924,"Paris","2",11.8,NA,"Oto Seviško","Latvia",NA,"Q","3",NA,"France",NA,NA,NA,NA
"2510",1924,"Paris","1",11,NA,"Maurice Degrelle","France",NA,"Q","4",NA,"France",NA,NA,NA,NA
"2511",1924,"Paris","2",11.1,NA,"Reijo Halme","Finland",NA,"Q","4",NA,"France",NA,NA,NA,NA
"2512",1924,"Paris","5",11.5,NA,"Władysław Dobrowolski","Poland",NA,"","4",NA,"France",NA,NA,NA,NA
"2513",1924,"Paris","1",11.4,NA,"Lajos Kurunczy","Hungary",NA,"Q","5",NA,"France",NA,NA,NA,NA
"2514",1924,"Paris","1",11,NA,"Henricus Broos","Netherlands",NA,"Q","6",NA,"France",NA,NA,NA,NA
"2515",1924,"Paris","2",11.2,NA,"George Dunston","South Africa",NA,"Q","6",NA,"France",NA,NA,NA,NA
"2516",1924,"Paris","3",11.3,NA,"Antonín Svoboda","Czechoslovakia",NA,"","6",NA,"France",NA,NA,NA,NA
"2517",1924,"Paris","4",11.5,NA,"Poul Schiang","Denmark",NA,"","6",NA,"France",NA,NA,NA,NA
"2518",1924,"Paris","5",11.6,NA,"José-María Larrabeiti","Spain",NA,"","6",NA,"France",NA,NA,NA,NA
"2519",1924,"Paris","1",11,NA,"Lancelot Royle","Great Britain",NA,"Q","7",NA,"France",NA,NA,NA,NA
"2520",1924,"Paris","2",11.1,NA,"Giovanni Frangipane","Italy",NA,"Q","7",NA,"France",NA,NA,NA,NA
"2521",1924,"Paris","3",11.2,NA,"André Théard","Haiti",NA,"","7",NA,"France",NA,NA,NA,NA
"2522",1924,"Paris","4",11.3,NA,"Juan Junqueras","Spain",NA,"","7",NA,"France",NA,NA,NA,NA
"2523",1924,"Paris","5",11.4,NA,"Zygmunt Weiss","Poland",NA,"","7",NA,"France",NA,NA,NA,NA
"2524",1924,"Paris","1",11,NA,"Walter Rangeley","Great Britain",NA,"Q","8",NA,"France",NA,NA,NA,NA
"2525",1924,"Paris","2",11.1,NA,"Marinus van den Berge","Netherlands",NA,"Q","8",NA,"France",NA,NA,NA,NA
"2526",1924,"Paris","1",11.2,NA,"Albert Heisé","France",NA,"Q","9",NA,"France",NA,NA,NA,NA
"2527",1924,"Paris","2",11.3,NA,"Gusztáv Rózsahegyi","Hungary",NA,"Q","9",NA,"France",NA,NA,NA,NA
"2528",1924,"Paris","3",11.3,NA,"Lauri Härö","Finland",NA,"","9",NA,"France",NA,NA,NA,NA
"2529",1924,"Paris","4",11.4,NA,"Curt Wiberg","Sweden",NA,"","9",NA,"France",NA,NA,NA,NA
"2530",1924,"Paris","1",11,NA,"Wilfred Nichol","Great Britain",NA,"Q","10",NA,"France",NA,NA,NA,NA
"2531",1924,"Paris","2",11.1,NA,"Paul Brochart","Belgium",NA,"Q","10",NA,"France",NA,NA,NA,NA
"2532",1924,"Paris","1",11,NA,"Chester Bowman","United States",NA,"Q","11",NA,"France",NA,NA,NA,NA
"2533",1924,"Paris","2",11.2,NA,"Walter Strebi","Switzerland",NA,"Q","11",NA,"France",NA,NA,NA,NA
"2534",1924,"Paris","3",11.3,NA,"James Hall","India",NA,"","11",NA,"France",NA,NA,NA,NA
"2535",1924,"Paris","4",11.3,NA,"Bror Österdahl","Sweden",NA,"","11",NA,"France",NA,NA,NA,NA
"2536",1924,"Paris","1",11.2,NA,"George Hester","Canada",NA,"Q","12",NA,"France",NA,NA,NA,NA
"2537",1924,"Paris","2",11.2,NA,"Johannes van Kampen","Netherlands",NA,"Q","12",NA,"France",NA,NA,NA,NA
"2538",1924,"Paris","1",10.8,NA,"Jackson Scholz","United States",NA,"Q","13",NA,"France",NA,NA,NA,NA
"2539",1924,"Paris","2",11.3,NA,"Paul Hammer","Luxembourg",NA,"Q","13",NA,"France",NA,NA,NA,NA
"2540",1924,"Paris","3",11.3,NA,"Terence Pitt","India",NA,"","13",NA,"France",NA,NA,NA,NA
"2541",1924,"Paris","4",11.3,NA,"Knut Russell","Sweden",NA,"","13",NA,"France",NA,NA,NA,NA
"2542",1924,"Paris","5",11.5,NA,"Reinhold Kesküll","Estonia",NA,"","13",NA,"France",NA,NA,NA,NA
"2543",1924,"Paris","1",11,NA,"Harold Abrahams","Great Britain",NA,"Q","14",NA,"France",NA,NA,NA,NA
"2544",1924,"Paris","2",11,NA,"Slip Carr","Australia",NA,"Q","14",NA,"France",NA,NA,NA,NA
"2545",1924,"Paris","1",11,NA,"André Mourlon","France",NA,"Q","15",NA,"France",NA,NA,NA,NA
"2546",1924,"Paris","2",11.2,NA,"Enrico Torre","Italy",NA,"Q","15",NA,"France",NA,NA,NA,NA
"2547",1924,"Paris","1",11.4,NA,"Félix Mendizábal","Spain",NA,"Q","16",NA,"France",NA,NA,NA,NA
"2548",1924,"Paris","2",11.4,NA,"Anthony Vince","Canada",NA,"Q","16",NA,"France",NA,NA,NA,NA
"2549",1924,"Paris","3",11.5,NA,"Vittorio Zucca","Italy",NA,"","16",NA,"France",NA,NA,NA,NA
"2550",1924,"Paris","4",11.6,NA,"Stanisław Sośnicki","Poland",NA,"","16",NA,"France",NA,NA,NA,NA
"2551",1924,"Paris","1",11,NA,"Ferenc Gerő","Hungary",NA,"Q","17",NA,"France",NA,NA,NA,NA
"2552",1924,"Paris","2",11,NA,"René Mourlon","France",NA,"Q","17",NA,"France",NA,NA,NA,NA
"2553",1924,"Paris","3",11.1,NA,"Väinö Eskola","Finland",NA,"","17",NA,"France",NA,NA,NA,NA
"2554",1924,"Paris","1",10.8,NA,"Loren Murchison","United States",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2555",1924,"Paris","2",11,NA,"Giovanni Frangipane","Italy",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2556",1924,"Paris","3",11.1,NA,"Henricus Broos","Netherlands",NA,"","Quarter Final",NA,"France",NA,NA,NA,NA
"2557",1924,"Paris","4",11.1,NA,"Paul Hammer","Luxembourg",NA,"","Quarter Final",NA,"France",NA,NA,NA,NA
"2558",1924,"Paris","5",11.1,NA,"Reijo Halme","Finland",NA,"","Quarter Final",NA,"France",NA,NA,NA,NA
"2559",1924,"Paris","1",10.8,NA,"Chester Bowman","United States",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2560",1924,"Paris","2",10.9,NA,"Arthur Porritt","New Zealand",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2561",1924,"Paris","3",11,NA,"Walter Rangeley","Great Britain",NA,"","Quarter Final",NA,"France",NA,NA,NA,NA
"2562",1924,"Paris","4",11,NA,"René Mourlon","France",NA,"","Quarter Final",NA,"France",NA,NA,NA,NA
"2563",1924,"Paris","5",11,NA,"Lajos Kurunczy","Hungary",NA,"","Quarter Final",NA,"France",NA,NA,NA,NA
"2564",1924,"Paris","1",10.8,NA,"Cyril Coaffee","Canada",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2565",1924,"Paris","2",11,NA,"Wilfred Nichol","Great Britain",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2566",1924,"Paris","3",11.1,NA,"André Mourlon","France",NA,"","Quarter Final",NA,"France",NA,NA,NA,NA
"2567",1924,"Paris","1",10.6,NA,"Harold Abrahams","Great Britain",NA,"Q =OR","Quarter Final",NA,"France",NA,NA,NA,NA
"2568",1924,"Paris","2",10.7,NA,"George Hester","Canada",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2569",1924,"Paris","1",10.8,NA,"Charles Paddock","United States",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2570",1924,"Paris","2",11,NA,"Maurice Degrelle","France",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2571",1924,"Paris","1",10.8,NA,"Jackson Scholz","United States",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2572",1924,"Paris","2",10.9,NA,"Slip Carr","Australia",NA,"Q","Quarter Final",NA,"France",NA,NA,NA,NA
"2573",1924,"Paris","1",10.8,NA,"Jackson Scholz","United States",NA,"Q","Semi Final",NA,"France",NA,NA,NA,NA
"2574",1924,"Paris","2",11.1,NA,"Arthur Porritt","New Zealand",NA,"Q","Semi Final",NA,"France",NA,NA,NA,NA
"2575",1924,"Paris","3",11.2,NA,"Loren Murchison","United States",NA,"Q","Semi Final",NA,"France",NA,NA,NA,NA
"2576",1924,"Paris","4",11.3,NA,"Wilfred Nichol","Great Britain",NA,"","Semi Final",NA,"France",NA,NA,NA,NA
"2577",1924,"Paris","5",11.4,NA,"Maurice Degrelle","France",NA,"","Semi Final",NA,"France",NA,NA,NA,NA
"2578",1924,"Paris","6",11.5,NA,"George Hester","Canada",NA,"","Semi Final",NA,"France",NA,NA,NA,NA
"2579",1924,"Paris","1",10.6,NA,"Harold Abrahams","Great Britain",NA,"Q =OR","Semi Final",NA,"France",NA,NA,NA,NA
"2580",1924,"Paris","2",10.7,NA,"Charles Paddock","United States",NA,"Q","Semi Final",NA,"France",NA,NA,NA,NA
"2581",1924,"Paris","3",10.7,NA,"Chester Bowman","United States",NA,"Q","Semi Final",NA,"France",NA,NA,NA,NA
"2582",1924,"Paris","4",10.7,NA,"Slip Carr","Australia",NA,"","Semi Final",NA,"France",NA,NA,NA,NA
"2583",1924,"Paris","5",10.8,NA,"Cyril Coaffee","Canada",NA,"","Semi Final",NA,"France",NA,NA,NA,NA
"2584",1924,"Paris","6",11.2,NA,"Giovanni Frangipane","Italy",NA,"","Semi Final",NA,"France",NA,NA,NA,NA
"2585",1924,"Paris","Gold",10.6,4,"Harold Abrahams","Great Britain",NA,"=OR","Final",NA,"France",NA,NA,NA,NA
"2586",1924,"Paris","Silver",10.7,3,"Jackson Scholz","United States",NA,"","Final",NA,"France",NA,NA,NA,NA
"2587",1924,"Paris","Bronze",10.8,6,"Arthur Porritt","New Zealand",NA,"","Final",NA,"France",NA,NA,NA,NA
"2588",1924,"Paris","4",10.9,5,"Chester Bowman","United States",NA,"","Final",NA,"France",NA,NA,NA,NA
"2589",1924,"Paris","5",10.9,1,"Charles Paddock","United States",NA,"","Final",NA,"France",NA,NA,NA,NA
"2590",1924,"Paris","6",11,2,"Loren Murchison","United States",NA,"","Final",NA,"France",NA,NA,NA,NA
"2591",1920,"Antwerp","1",11,NA,"William Hill","Great Britain",NA,"Q","1",NA,"Belgium",NA,NA,NA,NA
"2592",1920,"Antwerp","2",11.2,NA,"Mario Riccoboni","Italy",NA,"Q","1",NA,"Belgium",NA,NA,NA,NA
"2593",1920,"Antwerp","3",11.3,NA,"Marcel Gustin","Belgium",NA,"","1",NA,"Belgium",NA,NA,NA,NA
"2594",1920,"Antwerp","1",11.2,NA,"René Mourlon","France",NA,"Q","2",NA,"Belgium",NA,NA,NA,NA
"2595",1920,"Antwerp","2",11.3,NA,"August Sørensen","Denmark",NA,"Q","2",NA,"Belgium",NA,NA,NA,NA
"2596",1920,"Antwerp","1",10.8,NA,"Loren Murchison","United States",NA,"Q","3",NA,"Belgium",NA,NA,NA,NA
"2597",1920,"Antwerp","2",11,NA,"Jacobus Bukes","South Africa",NA,"Q","3",NA,"Belgium",NA,NA,NA,NA
"2598",1920,"Antwerp","3",11,NA,"Albert Heijnneman","Netherlands",NA,"","3",NA,"Belgium",NA,NA,NA,NA
"2599",1920,"Antwerp","1",11,NA,"William Hunt","Australia",NA,"Q","4",NA,"Belgium",NA,NA,NA,NA
"2600",1920,"Antwerp","2",11.2,NA,"Félix Mendizábal","Spain",NA,"Q","4",NA,"Belgium",NA,NA,NA,NA
"2601",1920,"Antwerp","1",11.4,NA,"Vittorio Zucca","Italy",NA,"Q","5",NA,"Belgium",NA,NA,NA,NA
"2602",1920,"Antwerp","2",11.5,NA,"Cor Wezepoel","Netherlands",NA,"Q","5",NA,"Belgium",NA,NA,NA,NA
"2603",1920,"Antwerp","1",11,NA,"Morris Kirksey","United States",NA,"Q","6",NA,"Belgium",NA,NA,NA,NA
"2604",1920,"Antwerp","2",11,NA,"Josef Imbach","Switzerland",NA,"Q","6",NA,"Belgium",NA,NA,NA,NA
"2605",1920,"Antwerp","3",11.1,NA,"René Lorain","France",NA,"","6",NA,"Belgium",NA,NA,NA,NA
"2606",1920,"Antwerp","4",11.2,NA,"Johan Johnsen","Norway",NA,"","6",NA,"Belgium",NA,NA,NA,NA
"2607",1920,"Antwerp","1",11.4,NA,"Paul Brochart","Belgium",NA,"Q","7",NA,"Belgium",NA,NA,NA,NA
"2608",1920,"Antwerp","2",11.7,NA,"René Tirard","France",NA,"Q","7",NA,"Belgium",NA,NA,NA,NA
"2609",1920,"Antwerp","1",10.8,NA,"Charley Paddock","United States",NA,"Q","8",NA,"Belgium",NA,NA,NA,NA
"2610",1920,"Antwerp","2",10.9,NA,"Harry Edward","Great Britain",NA,"Q","8",NA,"Belgium",NA,NA,NA,NA
"2611",1920,"Antwerp","3",11.6,NA,"Carlos Botín","Spain",NA,"","8",NA,"Belgium",NA,NA,NA,NA
"2612",1920,"Antwerp","4",11.6,NA,"Shinichi Yamaoka","Japan",NA,"","8",NA,"Belgium",NA,NA,NA,NA
"2613",1920,"Antwerp","5",11.8,NA,"Edmond Médécin","Monaco",NA,"","8",NA,"Belgium",NA,NA,NA,NA
"2614",1920,"Antwerp","1",11,NA,"Émile Ali-Khan","France",NA,"Q","9",NA,"Belgium",NA,NA,NA,NA
"2615",1920,"Antwerp","2",11.1,NA,"Victor d'Arcy","Great Britain",NA,"Q","9",NA,"Belgium",NA,NA,NA,NA
"2616",1920,"Antwerp","1",11,NA,"Harold Abrahams","Great Britain",NA,"Q","10",NA,"Belgium",NA,NA,NA,NA
"2617",1920,"Antwerp","2",11.1,NA,"Alexander Ponton","Canada",NA,"Q","10",NA,"Belgium",NA,NA,NA,NA
"2618",1920,"Antwerp","3",11.3,NA,"Giorgio Croci","Italy",NA,"","10",NA,"Belgium",NA,NA,NA,NA
"2619",1920,"Antwerp","1",11,NA,"Jack Oosterlaak","South Africa",NA,"Q","11",NA,"Belgium",NA,NA,NA,NA
"2620",1920,"Antwerp","2",11.1,NA,"George Davidson","New Zealand",NA,"Q","11",NA,"Belgium",NA,NA,NA,NA
"2621",1920,"Antwerp","1",10.8,NA,"Jackson Scholz","United States",NA,"Q","12",NA,"Belgium",NA,NA,NA,NA
"2622",1920,"Antwerp","2",11.2,NA,"Marinus Sørensen","Denmark",NA,"Q","12",NA,"Belgium",NA,NA,NA,NA
"2623",1920,"Antwerp","1",10.8,NA,"Harry Edward","Great Britain",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2624",1920,"Antwerp","2",10.9,NA,"Loren Murchison","United States",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2625",1920,"Antwerp","3",11,NA,"René Mourlon","France",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2626",1920,"Antwerp","4",11,NA,"William Hunt","Australia",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2627",1920,"Antwerp","5",11.5,NA,"Mario Riccobono","Italy",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2628",1920,"Antwerp","1",11,NA,"William Hill","Great Britain",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2629",1920,"Antwerp","2",11.1,NA,"Félix Mendizábal","Spain",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2630",1920,"Antwerp","1",10.8,NA,"Charley Paddock","United States",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2631",1920,"Antwerp","2",10.9,NA,"Émile Ali-Khan","France",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2632",1920,"Antwerp","3",10.9,NA,"George Davidson","New Zealand",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2633",1920,"Antwerp","4",11,NA,"Harold Abrahams","Great Britain",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2634",1920,"Antwerp","1",10.8,NA,"Jackson Scholz","United States",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2635",1920,"Antwerp","2",11,NA,"Jack Oosterlaak","South Africa",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2636",1920,"Antwerp","3",11.1,NA,"Josef Imbach","Switzerland",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2637",1920,"Antwerp","4",11.2,NA,"René Tirard","France",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2638",1920,"Antwerp","5",11.4,NA,"Alexander Ponton","Canada",NA,"","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2639",1920,"Antwerp","1",10.8,NA,"Morris Kirksey","United States",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2640",1920,"Antwerp","2",10.9,NA,"Paul Brochart","Belgium",NA,"Q","Quarter Final",NA,"Belgium",NA,NA,NA,NA
"2641",1920,"Antwerp","1",10.8,NA,"Harry Edward","Great Britain",NA,"Q","Semi Final",NA,"Belgium",NA,NA,NA,NA
"2642",1920,"Antwerp","2",10.9,NA,"Jackson Scholz","United States",NA,"Q","Semi Final",NA,"Belgium",NA,NA,NA,NA
"2643",1920,"Antwerp","3",11,NA,"Morris Kirksey","United States",NA,"Q","Semi Final",NA,"Belgium",NA,NA,NA,NA
"2644",1920,"Antwerp","4",11,NA,"Jack Oosterlaak","South Africa",NA,"","Semi Final",NA,"Belgium",NA,NA,NA,NA
